"","predict.fhat.Hns..x...X_test."
"314254",11.8238339085791
"316341",1.44118858417007
"132353",1.34103300297938
"97731",0.860270168652469
"297789",1.20342434792941
"721752",0.66159429538752
"370326",15.0180933217167
"508810",2.47486513935663
"401245",5.80482659542494
"10355",0.397713979082514
"600376",1.26889608173708
"315063",1.45826856661968
"723280",12.6043276806807
"529550",15.5661153639945
"637056",15.9204712760582
"700512",1.46712185798972
"194905",15.267836195315
"118315",1.24150509601809
"723231",3.55000709356465
"314257",12.6923649924931
"713642",0.40162360045012
"313329",12.0289819444036
"451895",0.845842382994445
"123433",0.311733988596812
"185060",12.97969845449
"161792",0.514075186378374
"702943",2.93995419950708
"13322",1.50746180724405
"493885",11.7291962876482
"211828",1.22060843730544
"156858",0.289318513141401
"527330",15.2149122088614
"615749",2.02495633825372
"370350",8.82321639357086
"541841",14.5298743827355
"194495",1.11201732837577
"313324",13.781151949015
"682952",0.345194733860724
"114465",0.8414549086779
"755656",2.72489028324335
"316301",0.444022652863305
"389299",3.42585136387579
"179221",1.24011953800679
"384464",0.641796693829851
"545582",1.05808831296669
"413340",1.8295847888425
"94840",6.06145357998828
"426586",9.72392203942992
"316054",2.09257864962961
"159352",0.302373383313599
"320144",2.59507070960741
"401614",0.450669547004111
"368752",3.53344814791672
"278651",0.197879938422963
"673573",1.34266622360903
"116003",11.8393260317767
"291806",15.7009926344169
"315799",13.2672262784992
"349997",0.917543388153264
"523547",1.29445859514971
"644595",0.87769320752349
"314302",14.0080621757386
"505745",2.98281010365663
"684502",16.0635785584244
"644026",14.0761425830238
"99457",1.98717426416841
"262843",0.964350161311103
"518003",1.77609219207095
"313346",12.9902948939747
"473763",14.1865068803416
"651881",0.376672411916308
"182944",3.12320950074968
"175322",0.98356796087914
"168548",3.38179218363306
"664730",10.1753807324466
"372978",1.2351327162358
"705027",2.01610496664208
"723729",0.703771690371248
"364381",1.18773211937491
"157343",1.78158176356209
"119213",1.9450450379856
"89980",8.06477907626083
"387515",0.12722318368043
"229909",0.546120956099314
"313420",11.2770094923158
"120167",3.24765501148595
"62749",0.787537515873984
"382248",1.03781308370074
"223885",0.63064265431264
"121695",1.98526387765644
"312665",16.9180584543244
"543293",0.257289313938126
"752469",3.24811012198442
"186542",1.19214238949384
"405959",12.713333270278
"77313",0.730000938510455
"314051",12.4530057837284
"308662",1.61896682377593
"291745",15.8433505513381
"313331",10.4370134688671
"282744",0.710630137428059
"722734",6.06408652254791
"643960",15.3736858286544
"615832",1.92876283418588
"689324",15.3647589412569
"306533",0.396190293409767
"313421",14.718180683746
"719507",14.7426936276029
"286612",2.33371106494176
"316232",0.221558162368959
"81298",5.87895957804567
"601385",6.23653902775029
"481148",0.89382737354361
"28908",0.190121743454656
"314297",13.4564644759951
"370416",14.6090271329763
"509276",0.918088072965671
"350117",3.15464479826297
"364502",1.14409629548269
"315021",13.3376549779275
"655576",0.113940128943855
"111667",4.66269882427433
"317817",1.20384319785251
"429176",1.3447989850674
"108871",0.969211491880304
"274460",3.73943628306406
"7727",0.447782092281381
"350959",1.95646052788044
"350994",5.81828669529261
"242652",1.77777461144086
"685923",8.76364447707329
"370331",14.3149809160717
"421830",4.7971922461394
"595985",15.7190994934662
"491356",0.451689671005696
"166468",11.6526572141068
"551936",15.6342366630408
"27724",3.19470998120023
"208228",1.71597755054712
"314267",13.2284337493552
"19928",0.416999446090119
"590660",15.7105938804406
"262410",1.99029060435552
"745911",0.895409918726773
"314412",0.339023750064871
"719424",3.37720506628534
"62740",1.18922256826924
"715978",15.0373794484822
"440165",0.128522841985428
"314521",0.191651126236674
"715168",0.363523678762133
"93429",8.38788240089647
"314305",15.9552875465915
"398178",1.3840304141236
"317035",5.16056818799586
"276051",1.18316224684276
"132377",0.41366582176604
"313375",10.7948668891702
"374785",0.2233582698035
"407827",0.240800204940946
"350910",0.964514179202359
"39999",2.89010124295788
"387433",0.466046463556372
"127394",1.20844234100404
"286643",2.4820320981867
"312494",0.362862297454422
"568998",0.932260541122121
"294792",1.57711036718385
"82562",0.271650337517683
"167930",1.30593719247905
"129189",6.22182801509356
"205066",0.899933634848738
"292410",0.856746550056552
"291774",14.2943764574636
"49400",15.4034135086401
"314221",17.3556459411773
"140795",1.11029142435212
"727248",1.99753018778752
"713087",13.2862150765956
"317105",0.77788286470955
"350572",4.94338450327898
"318981",0.41290451084909
"746118",0.631114555494337
"315273",8.94076569049593
"10242",0.61013533580578
"646318",6.91360533380385
"311260",10.6814081065641
"312702",1.92885289717508
"311658",0.720117163439858
"211587",0.122880850677663
"97251",0.134783703344725
"683968",2.92295256638236
"494422",15.8565220946063
"651896",9.70480068595787
"313517",1.973873704181
"46199",0.554122750587034
"728118",7.86538716576504
"56378",16.4191665987579
"316946",0.583597019084383
"699304",0.714606257457257
"501717",0.290999626681765
"384431",0.215135287381156
"54238",0.893251324911341
"705286",0.220666057849299
"6295",5.1901179240408
"31184",17.6040505292217
"277994",5.18815688908738
"9770",13.0997595542737
"148573",0.102328840240082
"74917",0.19788808283162
"728069",17.3734166936517
"314284",11.2882643873131
"370349",15.7388115044425
"721057",1.26181820167685
"76810",5.4189362142712
"432746",0.894336881544385
"733705",1.98471080519723
"200597",14.1428740234741
"123568",0.246249872497176
"652310",11.1776223455364
"723556",16.8450137307307
"104224",0.0912470189915741
"16167",15.1117817585788
"266881",9.46899484425806
"614048",0.455728366410701
"258744",15.4430782749178
"346938",2.22317214674897
"16813",2.69442288178459
"3305",0.276058514126097
"313341",15.632657947916
"286613",1.2389210291178
"370346",12.9247859318096
"314445",1.19372112156584
"134570",1.39868189745684
"2126",15.773848966786
"549111",1.08956679657474
"325447",0.98922944402344
"312235",0.963853981647543
"314283",15.6769784101943
"621943",15.8196053325961
"152968",2.55420489562367
"568729",0.385696320803172
"493757",10.1796524680589
"387513",0.185490528318694
"350971",0.78976236974113
"248001",1.09033910005952
"235109",5.82827437087261
"479365",2.22902374204817
"675841",1.0553460457261
"670524",1.10047484443578
"551325",1.38196445699401
"486497",3.99430928338131
"20599",0.502786096114275
"314415",0.654528253274433
"550531",15.647676735401
"291789",11.4287085340575
"314399",1.55318871976985
"317214",5.4759533462012
"178436",0.372217338548855
"223951",7.68750663935352
"481778",1.6590454735272
"60283",0.423556707534792
"648086",15.0250943418815
"686789",17.3526750944925
"514515",14.2945297950724
"476260",0.488626334077675
"371747",0.246793480962679
"445555",0.136412363529312
"467322",1.53495726594074
"307569",0.267504115326243
"350002",0.254256616051373
"702408",15.135858765739
"644720",0.357301626934184
"314681",1.57592834836105
"295169",11.5834566302801
"251103",2.35029526290606
"532496",15.8565220946063
"679649",15.9660906300339
"364900",1.6929350789722
"628270",1.22079751399027
"291776",14.2345322621894
"450593",3.84996349844003
"610662",4.74242691402164
"148718",13.9856859394616
"59109",1.32513423205995
"755653",14.0241367300368
"75875",0.214404833385178
"706560",5.99202770032093
"312607",0.470085847597447
"689383",0.635392458664537
"424045",8.69816021824693
"103250",3.2477234883758
"64512",4.80945768586585
"317986",2.27652484298524
"59207",1.58285717089655
"721099",10.4085846838009
"208825",4.97231633034629
"44885",0.836410946995378
"422525",0.671547802079552
"314326",15.8168405100586
"597590",1.79953200901565
"80137",2.40005284672832
"672038",9.03805379190722
"312720",5.64246092519056
"313086",0.317081750124769
"132706",7.31463075983809
"315503",5.95605770726158
"569488",1.48610721265544
"376005",16.7813310920195
"708981",4.22233693837187
"285237",13.7453439059107
"190051",3.06470949522594
"596705",11.2601475574743
"128002",0.551569135783986
"729133",0.543309177319452
"714907",6.3265173159838
"318092",0.51315923356475
"709034",0.0969329046933269
"562178",4.86818335589601
"15541",15.3187611910448
"412133",0.29669121972508
"313891",3.04156789895936
"723193",16.0665955542873
"518805",0.48772793868104
"349710",17.6322508941666
"304153",7.50822290358685
"312150",12.2180649489782
"7759",1.28613904199655
"443767",1.43744513878197
"387327",0.308895385843075
"257772",15.446661422899
"707310",4.56657461179112
"527199",0.916672208355234
"493227",5.20394215832865
"352541",0.335018191640667
"195524",10.10575879572
"113639",0.203916338470106
"374782",0.306869996776454
"411736",13.326487769509
"705517",1.71639732232119
"145686",13.5199204427404
"17573",0.233796011276367
"292719",1.48900728517624
"482783",2.25397593445
"728046",0.166059177382935
"525728",1.19836839340528
"433715",0.384875762352265
"515712",4.39741719195982
"310425",15.0511070853926
"371217",6.53489937895138
"435116",4.59303357053537
"718446",0.694509623125559
"460919",5.24846405815893
"317890",0.961413117554351
"450187",17.5507277164447
"354666",0.2622498229419
"65003",1.81061072318738
"709993",1.21262578637884
"274120",2.49230137156366
"744308",1.90315272151074
"10003",0.242001619387348
"404437",4.85747212393976
"314251",15.2421612502185
"132493",5.01324966853055
"346121",0.374904546473094
"50072",0.983709247286121
"681081",0.169700326164292
"214029",3.36832836123199
"61303",1.33753212854074
"307568",0.203043896608679
"289432",2.68196088470921
"317811",0.347657072435359
"210878",1.12076831132925
"300003",0.173831480895999
"176431",13.966672998403
"712620",13.8491711410679
"534778",10.0936255256531
"429886",0.400829031415356
"745908",0.468307846263333
"644300",0.847525928941361
"733062",1.04386631005341
"705681",1.81152934953929
"191563",0.233431144205721
"24776",2.49634465086897
"601999",4.55878835780719
"718357",1.07087917148802
"260944",1.60076909443158
"692785",1.15207358514096
"361871",0.340149340628158
"370319",13.1523410854549
"454107",0.270871881857163
"705129",1.5095795234529
"350838",0.476782035147594
"314293",11.9591571587094
"340513",4.71862605191108
"431884",14.0208808935984
"316233",0.95746671505462
"314294",15.6577235488919
"564912",8.40085878141539
"2931",2.50309121437856
"313311",14.3598962279764
"20966",0.500681164106127
"106444",6.05396369242894
"121422",1.95874052432605
"200444",16.6046319967805
"651893",4.58192598121167
"654878",0.264644277842377
"295971",2.82757431987941
"719807",13.6150326005776
"395940",0.237374283389119
"314353",13.5341997763411
"325274",2.10792136971268
"704996",1.10236926329528
"400458",0.920592960770581
"261293",1.65405783354722
"128276",2.74109262137334
"204958",0.707574908189345
"274458",0.53467209906373
"175325",12.2550133039309
"401311",1.12174032778988
"130706",0.272466931455745
"507046",4.87982595564213
"652296",16.3008755066994
"248099",16.0677003062666
"3573",0.299780442617184
"597588",0.27906255065162
"434982",8.59679922828613
"242650",8.18038462034148
"315526",0.222013407978158
"370414",14.3212267770825
"313425",11.7076209126351
"354667",0.228682478244399
"291982",3.12209100375922
"10270",0.477670147767589
"394181",4.81398114243693
"38831",1.78974715611694
"648006",0.377433997541327
"485757",0.208421443566523
"314347",14.0819662131961
"317872",7.28690151915843
"370337",13.0513560115419
"685133",0.878273153709138
"301437",0.269067323232367
"208850",1.07212969883378
"701100",0.745975542414894
"433092",2.56805489035372
"313310",15.7678902498721
"305200",0.396380808090754
"559283",0.448776457209135
"291750",14.5017892183207
"410803",16.4655846094389
"329342",0.587298720285994
"313353",15.6419555638317
"406183",5.18776491019141
"68240",4.41253314351306
"541842",13.2207893441694
"210880",0.609323061875359
"102090",9.72715242275916
"291743",14.8973880811624
"405612",3.50954456932959
"429764",0.233802674182566
"742643",3.73230524773668
"641190",14.9848884860761
"314332",15.5964839884008
"685981",16.9842752517646
"728910",2.90862793746963
"51403",0.910082970351228
"140292",11.4615014092102
"74264",1.58682397493152
"313402",15.5941896006108
"349694",0.655863694645558
"459825",12.3460960016219
"207515",15.513848105281
"164174",0.397172856933008
"602106",10.016853982356
"301129",1.89892996024518
"210241",6.60925339638188
"314259",15.8161093303291
"27745",0.390852358280017
"245435",1.19477420165314
"747579",1.44053596271177
"317036",3.00663640159548
"656948",11.8687446632874
"372597",5.81979537146158
"620463",8.59697184939992
"144464",0.754427452700686
"290582",0.144886256626848
"572110",3.12320950074968
"313405",15.5536284930614
"701137",1.17730670524364
"347333",0.310931154714798
"112164",0.18085174416468
"291747",7.90627880791877
"217722",0.329183607047813
"325864",0.677799115231124
"320285",4.46518263860009
"59206",4.27200801119792
"509140",0.361306947795528
"199525",11.5658079730481
"302773",0.396520173641777
"375298",0.188933504549671
"326316",0.787406608174204
"584763",10.213932050861
"192373",15.096623819047
"132205",0.455548397973176
"541657",2.72674899031483
"314298",14.0588440881601
"313330",14.0323025536502
"31706",2.88375251624787
"727619",1.30389696732884
"312237",0.964529467585856
"313384",12.613465410189
"132426",1.373155506855
"61397",1.32322661026618
"297612",0.897601304908485
"398829",3.36888397352642
"324696",0.732049940202335
"429014",2.58780522940397
"360531",0.218477955541768
"287872",0.141586493977348
"749207",1.67100012973854
"279604",0.0930110323927874
"314773",0.955855923074229
"715197",1.50433125336859
"740299",1.00107296565267
"603121",14.8813925166237
"350993",1.50433881065817
"610868",1.74471638156836
"316805",1.98261828264443
"645363",3.70514418857845
"438143",7.63354288135822
"448433",10.1651846466145
"420389",0.356552026034662
"595247",9.07257723959834
"432747",0.481117831568678
"251138",0.216951182817222
"355590",15.0885193712954
"586277",1.67800572345587
"179930",1.72785680795011
"451048",0.16627704899391
"314309",9.69737144413981
"389467",0.166536667919364
"225860",14.4907499671004
"562391",6.91924176131637
"316342",1.57066500443646
"267860",4.6963910667976
"681143",0.146824121312185
"3039",15.7916902982549
"171017",0.542807760430566
"321112",15.7860016638851
"370386",14.999820748223
"90146",0.360611614105959
"150698",13.7305066344694
"711872",1.40031096633272
"315246",5.45291109818821
"251938",0.156045183795537
"487062",3.38870685441936
"315397",3.02553617456499
"370339",15.630602349446
"577842",6.21938279824114
"725793",0.107972191307226
"350143",7.76477042901031
"367513",0.302319280190599
"676955",0.813139543102481
"714615",0.431789299804356
"295338",1.08047725638163
"185643",0.176430276614941
"315112",6.94923220379003
"313372",15.387134104906
"720813",0.521414386541892
"169921",17.2696217937335
"54187",1.27929714813552
"190415",10.6741132680802
"716047",3.56462900982675
"467934",15.6346139293323
"103928",15.0296987594021
"350159",1.62669084901677
"132672",1.7332338503619
"294365",1.59794082468271
"281580",1.74569651169431
"429758",1.16431988222609
"595618",1.20978767132764
"325180",1.14147532246543
"645185",2.55519790650779
"75165",0.779159989637177
"727876",0.254551223144826
"721074",14.1481606733408
"716401",0.497781315434667
"84201",6.41506652923853
"148717",14.1038996002117
"316912",11.4290380232619
"22957",1.70494990767366
"16513",15.347380460731
"200381",16.2023924085212
"424977",15.3380465571304
"168271",13.3364086581277
"205806",0.578034796174213
"567613",0.416407015679672
"727953",0.257526903573707
"10971",1.04855597171581
"140178",1.40900356813479
"708281",0.302273087279545
"651901",8.28470821382072
"716880",8.01955533271128
"314323",14.2089194998395
"313389",5.0721062643455
"445866",0.28682662721946
"315232",1.53305139607073
"707960",2.19682393120915
"313337",15.7057064661998
"300005",0.182640160899879
"382866",2.78867480392371
"571052",1.23807511323151
"720682",2.57511072710455
"268036",2.40379204476995
"507936",16.7162192311629
"261455",13.2387069670404
"555821",0.240273400354806
"350031",1.94474019034876
"678861",9.89131325633591
"566249",4.43196916908381
"652141",0.359345364958458
"143420",1.2441288139164
"315465",0.979245131098659
"387443",0.466920759025403
"723641",1.01077435834544
"740382",4.20962756228665
"350013",1.70895918677095
"370405",14.0385545509542
